image,issue_type,reason,gt_index,pred_index,iou,gt_w,gt_h,gt_area_ratio,pred_w,pred_h,width_ratio,height_ratio,pred_conf,small_object,partial_candidate,crowded_candidate,max_person_overlap_iou
construction_image170.jpg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.6069,535.97,534.65,0.699601,387.27,513.06,0.7226,0.9596,0.4428,False,False,False,0.0000
construction_image174.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.7445,93.50,302.88,0.069139,112.69,290.22,1.2052,0.9582,0.4574,False,False,False,0.0000
construction_image189.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,1,0.7305,290.07,593.03,0.419971,241.12,547.63,0.8312,0.9234,0.6904,False,True,True,0.9395
construction_image189.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,1,0.7305,290.07,593.03,0.419971,241.12,547.63,0.8312,0.9234,0.6904,False,True,True,0.9395
construction_image189.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,0,1,0.7305,290.07,593.03,0.419971,241.12,547.63,0.8312,0.9234,0.6904,False,True,True,0.9395
construction_image189.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,1,0,0.8104,308.49,574.62,0.432775,279.32,578.47,0.9055,1.0067,0.7048,False,False,True,0.8666
construction_image189.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,2,,0.0000,286.53,590.13,0.412817,,,,,,False,False,True,0.9395
construction_image189.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,3,,0.0000,286.53,590.13,0.412817,,,,,,False,True,True,0.8666
construction_image195.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0000,625.26,618.26,0.943782,,,,,,False,True,True,0.8433
construction_image195.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,1,,0.0000,543.87,599.37,0.795848,,,,,,False,True,True,0.8433
construction_image197.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,0,0,0.7656,260.38,573.14,0.364341,237.08,578.30,0.9105,1.0090,0.6044,False,False,True,0.9102
construction_image197.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,1,,0.4177,248.63,559.88,0.339850,,,,,,False,True,True,0.9102
construction_image197.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,180.33,330.84,,,0.2909,,,,
construction_image218.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.7914,384.23,569.39,0.534123,314.11,592.37,0.8175,1.0404,0.8869,False,True,False,0.0000
construction_image221.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,51.14,335.57,,,0.2781,,,,
construction_image222.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.3250,247.95,410.14,0.248277,,,,,,False,True,True,0.3009
construction_image222.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,0,0.7083,240.01,441.57,0.258743,180.07,476.42,0.7502,1.0789,0.6760,False,True,True,0.3180
construction_image222.jpg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,1,0,0.7083,240.01,441.57,0.258743,180.07,476.42,0.7502,1.0789,0.6760,False,True,True,0.3180
construction_image222.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,1,0,0.7083,240.01,441.57,0.258743,180.07,476.42,0.7502,1.0789,0.6760,False,True,True,0.3180
construction_image222.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,1,0,0.7083,240.01,441.57,0.258743,180.07,476.42,0.7502,1.0789,0.6760,False,True,True,0.3180
construction_image222.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,2,1,0.7855,242.66,519.81,0.307952,203.70,562.36,0.8395,1.0819,0.6443,False,False,True,0.5054
construction_image222.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,3,,0.0000,241.34,487.99,0.287528,,,,,,False,False,True,0.5054
construction_image235.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6517,417.15,472.40,0.481108,305.59,552.40,0.7326,1.1694,0.5861,False,False,False,0.0000
construction_image235.jpg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.6517,417.15,472.40,0.481108,305.59,552.40,0.7326,1.1694,0.5861,False,False,False,0.0000
construction_image260.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.7264,226.54,364.67,0.201690,174.17,344.55,0.7688,0.9448,0.8805,False,False,False,0.0000
construction_image260.jpg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.7264,226.54,364.67,0.201690,174.17,344.55,0.7688,0.9448,0.8805,False,False,False,0.0000
construction_image279.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.7619,199.61,553.97,0.269966,166.40,593.52,0.8336,1.0714,0.8316,False,True,False,0.0000
construction_image28.jpeg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,1,0.6867,81.74,155.29,0.030990,108.31,170.67,1.3250,1.0991,0.4937,False,False,False,0.0000
construction_image28.jpeg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,1,0.6867,81.74,155.29,0.030990,108.31,170.67,1.3250,1.0991,0.4937,False,False,False,0.0000
construction_image28.jpeg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,0,0.7445,81.87,155.01,0.030983,95.28,178.90,1.1638,1.1541,0.6685,False,False,False,0.0000
construction_image281.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8719,317.37,550.09,0.426226,355.14,563.84,1.1190,1.0250,0.9268,False,True,False,0.0000
construction_image284.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,206.13,611.76,,,0.8227,,,,
construction_image289.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8360,335.24,551.41,0.451306,345.87,523.52,1.0317,0.9494,0.9603,False,True,False,0.0000
construction_image29.jpeg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6078,383.58,396.05,0.370891,251.67,391.47,0.6561,0.9884,0.6431,False,False,False,0.0000
construction_image29.jpeg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.6078,383.58,396.05,0.370891,251.67,391.47,0.6561,0.9884,0.6431,False,False,False,0.0000
construction_image291.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,304.62,554.67,,,0.3042,,,,
construction_image30.jpeg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6284,410.04,300.75,0.301073,316.42,329.18,0.7717,1.0945,0.3856,False,False,False,0.0000
construction_image30.jpeg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.6284,410.04,300.75,0.301073,316.42,329.18,0.7717,1.0945,0.3856,False,False,False,0.0000
construction_image307.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,6,0.5694,106.67,432.21,0.112558,146.91,482.82,1.3772,1.1171,0.2597,False,False,False,0.0347
construction_image307.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,6,0.5694,106.67,432.21,0.112558,146.91,482.82,1.3772,1.1171,0.2597,False,False,False,0.0347
construction_image307.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,3,0.6556,134.51,466.70,0.153261,163.48,585.77,1.2154,1.2551,0.2963,False,True,True,0.3152
construction_image307.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,1,3,0.6556,134.51,466.70,0.153261,163.48,585.77,1.2154,1.2551,0.2963,False,True,True,0.3152
construction_image307.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,1,3,0.6556,134.51,466.70,0.153261,163.48,585.77,1.2154,1.2551,0.2963,False,True,True,0.3152
construction_image307.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,1,3,0.6556,134.51,466.70,0.153261,163.48,585.77,1.2154,1.2551,0.2963,False,True,True,0.3152
construction_image307.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,2,,0.4976,124.79,375.52,0.114407,,,,,,False,False,True,0.3152
construction_image307.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,3,1,0.6701,108.06,373.89,0.098639,112.99,413.82,1.0456,1.1068,0.5734,False,False,False,0.0545
construction_image307.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,4,,0.2511,91.43,228.58,0.051023,,,,,,False,False,True,0.1562
construction_image307.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,5,,0.1976,67.88,242.29,0.040153,,,,,,False,False,True,0.1562
construction_image307.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,6,,0.2968,106.53,391.90,0.101926,,,,,,False,False,False,0.0052
construction_image307.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,348.77,495.72,,,0.7264,,,,
construction_image307.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,2,0.0000,,,,201.80,412.44,,,0.4908,,,,
construction_image307.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,4,0.0000,,,,103.08,190.77,,,0.2905,,,,
construction_image307.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,5,0.0000,,,,192.41,489.46,,,0.2737,,,,
construction_image308.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,10,0.7285,145.59,297.97,0.105912,126.93,263.67,0.8719,0.8849,0.3090,False,True,True,0.3060
construction_image308.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,10,0.7285,145.59,297.97,0.105912,126.93,263.67,0.8719,0.8849,0.3090,False,True,True,0.3060
construction_image308.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,0,10,0.7285,145.59,297.97,0.105912,126.93,263.67,0.8719,0.8849,0.3090,False,True,True,0.3060
construction_image308.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,1,1,0.5584,126.19,228.43,0.070375,150.20,343.70,1.1903,1.5046,0.6279,False,False,True,0.3060
construction_image308.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,1,1,0.5584,126.19,228.43,0.070375,150.20,343.70,1.1903,1.5046,0.6279,False,False,True,0.3060
construction_image308.jpg,Crowded_or_Overlapped_Person,다른 person 박스와 겹침이 있어 작업자 겹침 사례일 가능성,1,1,0.5584,126.19,228.43,0.070375,150.20,343.70,1.1903,1.5046,0.6279,False,False,True,0.3060
construction_image308.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,2,12,0.6259,103.90,308.92,0.078361,99.06,280.39,0.9534,0.9076,0.2621,False,False,False,0.0665
construction_image308.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,3,7,0.6144,141.30,228.43,0.078802,171.67,300.38,1.2150,1.3150,0.3824,False,False,False,0.0646
construction_image308.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,3,7,0.6144,141.30,228.43,0.078802,171.67,300.38,1.2150,1.3150,0.3824,False,False,False,0.0646
construction_image308.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,4,,0.4052,94.34,110.68,0.025492,,,,,,False,False,False,0.0646
construction_image308.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,5,6,0.6961,134.23,297.98,0.097651,118.33,361.36,0.8815,1.2127,0.3995,False,False,False,0.0000
construction_image308.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,137.69,436.91,,,0.6978,,,,
construction_image308.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,2,0.0000,,,,127.43,342.47,,,0.6072,,,,
construction_image308.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,3,0.0000,,,,169.22,355.29,,,0.4800,,,,
construction_image308.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,4,0.0000,,,,103.06,248.24,,,0.4790,,,,
construction_image308.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,5,0.0000,,,,141.83,347.80,,,0.4151,,,,
construction_image308.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,8,0.0000,,,,85.58,263.49,,,0.3782,,,,
construction_image308.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,9,0.0000,,,,79.53,229.72,,,0.3234,,,,
construction_image308.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,11,0.0000,,,,96.20,415.64,,,0.2904,,,,
construction_image310.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.3487,580.43,626.01,0.887098,,,,,,False,True,False,0.0000
construction_image310.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,275.10,475.10,,,0.3562,,,,
construction_image326.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0000,250.60,566.72,0.346728,,,,,,False,True,False,0.0000
construction_image331.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8088,229.96,526.27,0.295462,190.38,541.27,0.8279,1.0285,0.9315,False,True,False,0.0000
construction_image331.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,271.51,547.18,,,0.8234,,,,
construction_image342.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0000,490.25,615.21,0.736345,,,,,,False,True,False,0.0000
construction_image349.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.7287,306.15,620.61,0.463866,394.51,584.17,1.2886,0.9413,0.2653,False,True,False,0.0583
construction_image349.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.7287,306.15,620.61,0.463866,394.51,584.17,1.2886,0.9413,0.2653,False,True,False,0.0583
construction_image349.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.7287,306.15,620.61,0.463866,394.51,584.17,1.2886,0.9413,0.2653,False,True,False,0.0583
construction_image349.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,1,,0.0000,68.01,299.36,0.049706,,,,,,False,False,True,0.3379
construction_image349.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,2,,0.0000,142.55,422.65,0.147092,,,,,,False,False,True,0.3379
construction_image349.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,3,,0.0000,119.14,454.23,0.132121,,,,,,False,False,True,0.3337
construction_image349.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,4,,0.0000,227.32,537.49,0.298297,,,,,,False,False,True,0.3337
construction_image363.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.7664,304.77,541.78,0.403121,254.24,599.24,0.8342,1.1061,0.7994,False,True,False,0.0000
construction_image372.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6829,261.82,332.46,0.212512,282.36,451.43,1.0784,1.3578,0.8304,False,False,False,0.0000
construction_image372.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.6829,261.82,332.46,0.212512,282.36,451.43,1.0784,1.3578,0.8304,False,False,False,0.0000
construction_image379.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.7990,286.61,559.79,0.391703,324.30,577.20,1.1315,1.0311,0.8605,False,True,False,0.0000
construction_image39.jpeg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,1,0.6619,90.04,128.69,0.028289,100.20,165.15,1.1129,1.2833,0.2908,False,False,False,0.0000
construction_image39.jpeg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,1,0.6619,90.04,128.69,0.028289,100.20,165.15,1.1129,1.2833,0.2908,False,False,False,0.0000
construction_image39.jpeg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,89.53,128.47,,,0.5085,,,,
construction_image41.jpeg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.4347,133.71,182.33,0.059520,,,,,,False,False,False,0.0000
construction_image41.jpeg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,98.46,161.56,,,0.4538,,,,
construction_image41.jpeg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,156.40,338.06,,,0.4145,,,,
construction_image41.jpeg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,2,0.0000,,,,112.72,334.00,,,0.4064,,,,
construction_image41.jpeg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,3,0.0000,,,,78.21,147.42,,,0.2911,,,,
construction_image41.jpeg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,4,0.0000,,,,85.51,192.36,,,0.2779,,,,
construction_image410.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8744,395.63,546.99,0.528334,402.62,506.70,1.0177,0.9263,0.7929,False,True,False,0.0000
construction_image413.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8913,447.52,601.18,0.656836,419.03,596.87,0.9363,0.9928,0.7577,False,True,False,0.0000
construction_image421.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8585,531.55,610.02,0.791641,466.56,606.51,0.8777,0.9943,0.2648,False,True,False,0.0000
construction_image433.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6582,383.45,567.99,0.531728,489.27,567.50,1.2760,0.9991,0.3029,False,True,False,0.0000
construction_image433.jpg,Too_Wide_Box,예측 박스가 정답 박스보다 과도하게 큼,0,0,0.6582,383.45,567.99,0.531728,489.27,567.50,1.2760,0.9991,0.3029,False,True,False,0.0000
construction_image433.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.6582,383.45,567.99,0.531728,489.27,567.50,1.2760,0.9991,0.3029,False,True,False,0.0000
construction_image438.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.7280,201.11,561.17,0.275529,163.03,620.13,0.8107,1.1051,0.6120,False,True,False,0.0000
construction_image438.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.7280,201.11,561.17,0.275529,163.03,620.13,0.8107,1.1051,0.6120,False,True,False,0.0000
construction_image438.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,169.86,359.36,,,0.3419,,,,
construction_image440.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,1,0.7373,258.69,615.50,0.388730,208.29,589.25,0.8052,0.9574,0.3523,False,True,False,0.0000
construction_image440.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,1,0.7373,258.69,615.50,0.388730,208.29,589.25,0.8052,0.9574,0.3523,False,True,False,0.0000
construction_image440.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,185.31,629.56,,,0.4987,,,,
construction_image456.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.6684,240.66,584.60,0.343481,167.00,616.80,0.6939,1.0551,0.7318,False,True,False,0.0000
construction_image456.jpg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.6684,240.66,584.60,0.343481,167.00,616.80,0.6939,1.0551,0.7318,False,True,False,0.0000
construction_image456.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.6684,240.66,584.60,0.343481,167.00,616.80,0.6939,1.0551,0.7318,False,True,False,0.0000
construction_image471.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8803,264.17,601.16,0.387716,261.36,611.75,0.9894,1.0176,0.7149,False,True,False,0.0000
construction_image486.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8859,369.86,633.84,0.572344,403.91,611.38,1.0920,0.9646,0.4930,False,True,False,0.0000
construction_image486.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,341.31,550.18,,,0.3542,,,,
construction_image49.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,162.41,444.07,,,0.5985,,,,
construction_image49.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,1,0.0000,,,,143.22,576.66,,,0.4680,,,,
construction_image490.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0000,369.86,602.90,0.544405,,,,,,False,True,False,0.0000
construction_image492.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8324,150.27,577.75,0.211959,166.82,616.24,1.1101,1.0666,0.8221,False,True,False,0.0000
construction_image496.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8339,327.09,522.73,0.417431,338.62,527.59,1.0353,1.0093,0.8680,False,True,False,0.0000
construction_image498.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,2,1,0.7581,133.01,326.89,0.106151,163.45,350.88,1.2289,1.0734,0.5898,False,True,False,0.0656
construction_image498.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,3,,0.4926,208.63,382.14,0.194643,,,,,,False,True,False,0.0503
construction_image498.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,3,0.0000,,,,243.96,338.30,,,0.3338,,,,
construction_image498.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,4,0.0000,,,,345.25,468.79,,,0.3053,,,,
construction_image5.jpeg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0000,38.69,76.06,0.007184,,,,,,True,False,False,0.0000
construction_image5.jpeg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,1,0,0.7900,127.10,321.38,0.099725,137.49,334.06,1.0818,1.0395,0.7138,False,True,False,0.0000
construction_image5.jpeg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,2,,0.0000,92.78,226.56,0.051319,,,,,,False,False,False,0.0000
construction_image504.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.7711,392.08,592.00,0.566678,395.13,591.29,1.0078,0.9988,0.7958,False,True,False,0.0000
construction_image507.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8287,409.77,606.40,0.606652,357.66,610.28,0.8728,1.0064,0.9008,False,True,False,0.0000
construction_image516.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,1,0.9049,385.47,640.00,0.602297,408.28,628.69,1.0592,0.9823,0.2591,False,True,False,0.0000
construction_image516.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,315.66,530.36,,,0.7666,,,,
construction_image528.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,1,0.7671,415.15,597.92,0.606022,431.41,621.10,1.0392,1.0388,0.5616,False,True,False,0.0000
construction_image528.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,323.95,578.34,,,0.5744,,,,
construction_image528.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,2,0.0000,,,,365.33,488.57,,,0.3165,,,,
construction_image54.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.7205,150.13,529.38,0.194033,182.91,603.08,1.2184,1.1392,0.6785,False,False,False,0.0000
construction_image545.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,1,0.8197,303.70,604.49,0.448202,249.05,604.85,0.8201,1.0006,0.2991,False,True,False,0.0000
construction_image545.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,270.23,511.33,,,0.7969,,,,
construction_image555.jpg,FN_person,정답 person이 있지만 예측 person이 매칭되지 않음,0,,0.0000,589.45,637.21,0.917001,,,,,,False,True,False,0.0000
construction_image556.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,137.67,441.64,,,0.3354,,,,
construction_image564.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.8257,195.95,575.21,0.275177,188.57,544.44,0.9623,0.9465,0.8612,False,True,False,0.0000
construction_image569.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,1,0.8507,355.56,634.89,0.551126,342.34,639.76,0.9628,1.0077,0.3281,False,True,False,0.0000
construction_image569.jpg,FP_person,예측 person이 있지만 정답 person과 매칭되지 않음,,0,0.0000,,,,287.55,494.11,,,0.3832,,,,
construction_image575.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.5448,429.83,597.70,0.627220,249.70,560.51,0.5809,0.9378,0.7230,False,True,False,0.0000
construction_image575.jpg,Too_Narrow_Box,예측 박스가 정답 박스보다 과도하게 작음,0,0,0.5448,429.83,597.70,0.627220,249.70,560.51,0.5809,0.9378,0.7230,False,True,False,0.0000
construction_image575.jpg,Partial_or_Truncated_Candidate,person 박스가 이미지 경계에 가까워 상반신/부분 가림 사례일 가능성,0,0,0.5448,429.83,597.70,0.627220,249.70,560.51,0.5809,0.9378,0.7230,False,True,False,0.0000
construction_image583.jpg,Localization_Error,객체는 찾았지만 IoU가 낮아 박스 정밀도 부족,0,0,0.7238,357.13,575.21,0.501526,277.78,615.08,0.7778,1.0693,0.9006,False,True,False,0.0000
